mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,seasons,date,won
240.0,240.0,50.0,90.0,0.556,20.0,36.0,0.556,18.0,26.0,0.692,11.0,49.0,60.0,25.0,6.0,4.0,18.0,17.0,138.0,,,0.68,0.667,0.4,0.289,25.0,83.1,58.3,50.0,5.6,7.4,15.1,100.0,127.8,91.7,,,10.0,15.0,1.0,6.0,8.0,1.0,7.0,15.0,1.0,4.0,11.0,13.0,6.0,2.0,1.0,3.0,2.0,31.0,28.4,27.0,1.125,1.125,0.75,1.071,28.6,34.6,22.7,67.4,5.9,6.4,50.0,34.3,192.0,102.0,MIL,138.0,1.0,0.0,240.0,240.0,34.0,99.0,0.343,10.0,45.0,0.222,21.0,25.0,0.84,10.0,33.0,43.0,14.0,5.0,6.0,11.0,22.0,99.0,,,0.45,0.394,0.455,0.253,16.9,75.0,41.7,41.2,4.6,11.1,9.1,100.0,91.7,127.8,,,6.0,18.0,0.571,3.0,10.0,0.75,5.0,6.0,1.0,3.0,5.0,8.0,6.0,1.0,3.0,2.0,4.0,19.0,14.0,-4.0,0.846,0.75,1.0,1.0,9.8,38.2,16.3,41.3,2.3,12.4,25.8,30.3,228.0,134.0,GSW,99.0,0.0,2021.0,2020-12-25,True
240.0,240.0,46.0,95.0,0.484,13.0,37.0,0.351,15.0,28.0,0.536,7.0,36.0,43.0,28.0,5.0,3.0,14.0,25.0,120.0,,,0.559,0.553,0.389,0.295,14.0,76.6,44.3,60.9,4.5,4.7,11.5,100.0,108.3,117.3,,,14.0,24.0,1.0,3.0,10.0,1.0,9.0,13.0,0.75,2.0,13.0,15.0,12.0,2.0,2.0,5.0,4.0,39.0,29.8,3.0,1.375,1.375,0.909,2.0,7.3,36.9,20.6,42.1,2.4,7.5,25.0,35.8,198.0,124.0,WAS,120.0,1.0,0.0,240.0,240.0,48.0,95.0,0.505,11.0,31.0,0.355,23.0,29.0,0.793,11.0,43.0,54.0,25.0,8.0,0.0,14.0,21.0,130.0,,,0.603,0.563,0.326,0.305,23.4,86.0,55.7,52.1,7.2,0.0,11.5,100.0,117.3,108.3,,,9.0,20.0,0.75,3.0,7.0,1.0,7.0,8.0,1.0,3.0,14.0,17.0,7.0,2.0,0.0,3.0,4.0,25.0,20.1,16.0,1.0,1.0,0.667,0.625,11.0,43.2,27.1,38.7,3.1,0.0,38.1,31.7,138.0,113.0,ORL,130.0,0.0,2021.0,2020-12-26,False
240.0,240.0,47.0,97.0,0.485,8.0,32.0,0.25,11.0,13.0,0.846,13.0,34.0,47.0,27.0,6.0,4.0,13.0,26.0,113.0,,,0.55,0.526,0.33,0.134,27.7,75.6,51.1,57.4,6.1,6.7,11.2,100.0,114.1,121.2,,,10.0,29.0,1.0,2.0,8.0,1.0,9.0,9.0,1.0,4.0,7.0,9.0,7.0,3.0,1.0,2.0,5.0,29.0,19.8,20.0,1.5,1.5,1.0,0.75,13.1,35.4,20.2,29.7,4.5,4.4,66.7,36.0,271.0,130.0,WAS,113.0,1.0,0.0,240.0,240.0,37.0,85.0,0.435,9.0,25.0,0.36,37.0,38.0,0.974,11.0,34.0,45.0,19.0,6.0,3.0,10.0,14.0,120.0,,,0.59,0.488,0.294,0.447,24.4,72.3,48.9,51.4,6.1,4.6,9.0,100.0,121.2,114.1,,,11.0,21.0,1.0,4.0,7.0,0.667,9.0,10.0,1.0,4.0,8.0,8.0,4.0,2.0,1.0,2.0,4.0,26.0,16.4,28.0,1.0,1.0,1.0,1.0,22.5,30.9,19.3,25.8,4.2,4.3,100.0,35.3,138.0,121.0,ORL,120.0,0.0,2021.0,2020-12-27,False
240.0,240.0,40.0,86.0,0.465,15.0,38.0,0.395,14.0,19.0,0.737,7.0,30.0,37.0,21.0,9.0,5.0,17.0,16.0,109.0,,,0.578,0.552,0.442,0.221,16.7,78.9,46.3,52.5,8.9,10.0,15.3,100.0,108.3,109.3,,,9.0,21.0,1.0,5.0,7.0,1.0,4.0,5.0,1.0,3.0,11.0,11.0,7.0,3.0,1.0,4.0,4.0,26.0,21.6,7.0,1.042,1.25,0.778,1.0,13.7,41.7,19.8,32.8,4.6,6.7,51.0,32.3,152.0,120.0,OKC,109.0,1.0,0.0,240.0,240.0,43.0,86.0,0.5,13.0,36.0,0.361,11.0,14.0,0.786,8.0,35.0,43.0,24.0,9.0,6.0,17.0,19.0,110.0,,,0.597,0.576,0.419,0.163,21.1,83.3,53.8,55.8,8.9,12.5,15.6,100.0,109.3,108.3,,,8.0,23.0,1.0,5.0,10.0,1.0,4.0,4.0,1.0,3.0,10.0,10.0,9.0,2.0,4.0,3.0,4.0,23.0,21.7,5.0,1.16,1.333,1.0,0.667,11.7,31.0,18.5,42.9,4.3,10.9,42.9,35.4,142.0,119.0,UTA,110.0,0.0,2021.0,2020-12-28,False
240.0,240.0,37.0,84.0,0.44,10.0,37.0,0.27,23.0,26.0,0.885,8.0,39.0,47.0,25.0,6.0,6.0,21.0,28.0,107.0,,,0.561,0.5,0.44,0.31,20.0,88.6,56.0,67.6,5.6,11.8,18.0,100.0,100.4,107.9,,,9.0,20.0,1.0,3.0,9.0,1.0,10.0,10.0,1.0,3.0,15.0,15.0,11.0,2.0,2.0,6.0,5.0,29.0,18.8,6.0,1.5,1.5,1.0,0.9,10.7,43.4,25.3,54.8,3.5,8.9,50.0,33.8,300.0,116.0,WAS,107.0,1.0,0.0,240.0,240.0,38.0,87.0,0.437,15.0,36.0,0.417,24.0,32.0,0.75,5.0,32.0,37.0,26.0,7.0,1.0,14.0,23.0,115.0,,,0.569,0.523,0.414,0.368,11.4,80.0,44.0,68.4,6.6,2.1,12.2,100.0,107.9,100.4,,,6.0,15.0,0.625,3.0,7.0,0.667,8.0,9.0,1.0,2.0,12.0,12.0,6.0,4.0,1.0,3.0,5.0,23.0,21.2,14.0,0.714,0.714,0.7,4.0,5.7,56.1,26.7,50.4,4.7,15.7,22.2,32.5,123.0,109.0,CHI,115.0,0.0,2021.0,2020-12-29,False
240.0,240.0,40.0,87.0,0.46,10.0,24.0,0.417,17.0,23.0,0.739,7.0,32.0,39.0,25.0,8.0,4.0,11.0,18.0,107.0,,,0.551,0.517,0.276,0.264,14.9,82.1,45.3,62.5,8.0,7.1,10.2,100.0,107.1,121.1,,,12.0,19.0,0.8,2.0,7.0,1.0,8.0,10.0,1.0,3.0,7.0,7.0,7.0,2.0,2.0,4.0,5.0,29.0,23.3,-1.0,0.714,0.8,0.714,0.833,12.8,24.6,16.3,40.8,4.3,7.1,18.2,86.7,153.0,129.0,SAS,107.0,1.0,0.0,240.0,240.0,46.0,82.0,0.561,14.0,26.0,0.538,15.0,20.0,0.75,7.0,40.0,47.0,25.0,4.0,3.0,17.0,24.0,121.0,,,0.666,0.646,0.317,0.244,17.9,85.1,54.7,54.3,4.0,4.8,15.8,100.0,121.1,107.1,,,11.0,23.0,1.0,6.0,6.0,1.0,6.0,8.0,1.0,3.0,7.0,9.0,8.0,1.0,2.0,5.0,3.0,26.0,19.9,17.0,1.5,1.5,1.0,1.6,15.8,31.6,21.5,35.2,2.0,4.8,62.1,43.1,300.0,114.0,LAL,121.0,0.0,2021.0,2020-12-30,False
240.0,240.0,42.0,84.0,0.5,14.0,29.0,0.483,32.0,41.0,0.78,9.0,28.0,37.0,27.0,8.0,4.0,14.0,27.0,130.0,,,0.637,0.583,0.345,0.488,20.5,75.7,45.7,64.3,7.5,7.1,12.1,100.0,121.9,124.7,,,10.0,19.0,0.909,3.0,6.0,1.0,12.0,13.0,1.0,2.0,8.0,10.0,11.0,3.0,3.0,5.0,4.0,28.0,26.1,13.0,0.994,1.045,0.75,1.0,14.6,26.4,15.9,43.2,6.3,7.5,100.0,32.9,185.0,133.0,WAS,130.0,1.0,0.0,240.0,240.0,50.0,92.0,0.543,14.0,36.0,0.389,19.0,25.0,0.76,9.0,35.0,44.0,34.0,9.0,3.0,17.0,27.0,133.0,,,0.646,0.62,0.391,0.272,24.3,79.5,54.3,68.0,8.4,5.5,14.2,100.0,124.7,121.9,,,10.0,17.0,0.875,5.0,9.0,1.0,9.0,10.0,1.0,3.0,11.0,12.0,10.0,3.0,1.0,3.0,5.0,28.0,31.3,23.0,0.914,0.9,0.667,0.588,17.5,38.8,23.0,28.4,4.4,3.9,25.4,28.5,183.0,130.0,CHI,133.0,0.0,2021.0,2020-12-31,False
240.0,240.0,41.0,89.0,0.461,15.0,42.0,0.357,9.0,14.0,0.643,13.0,33.0,46.0,28.0,3.0,3.0,14.0,20.0,106.0,,,0.557,0.545,0.472,0.157,29.5,73.3,51.7,68.3,3.3,5.8,12.8,100.0,115.7,109.2,,,11.0,20.0,0.714,7.0,14.0,0.5,4.0,4.0,1.0,4.0,7.0,11.0,7.0,1.0,1.0,5.0,5.0,33.0,28.3,24.0,0.786,0.786,0.857,0.4,18.5,31.7,25.2,46.8,2.5,4.4,28.7,31.3,237.0,121.0,UTA,106.0,1.0,0.0,240.0,240.0,33.0,85.0,0.388,13.0,33.0,0.394,21.0,24.0,0.875,12.0,31.0,43.0,19.0,6.0,8.0,10.0,16.0,100.0,,,0.523,0.465,0.388,0.282,26.7,70.5,48.3,57.6,6.6,17.0,9.5,100.0,109.2,115.7,,,8.0,22.0,1.0,5.0,13.0,1.0,8.0,8.0,1.0,4.0,12.0,16.0,9.0,6.0,3.0,5.0,5.0,25.0,23.1,21.0,1.0,1.0,1.0,1.5,15.8,33.8,24.0,48.4,8.5,7.9,50.0,37.5,189.0,128.0,LAC,100.0,0.0,2021.0,2021-01-01,True
240.0,240.0,47.0,79.0,0.595,16.0,35.0,0.457,17.0,24.0,0.708,7.0,38.0,45.0,35.0,10.0,7.0,22.0,17.0,127.0,,,0.709,0.696,0.443,0.304,21.2,73.1,52.9,74.5,9.9,12.3,19.7,100.0,125.6,110.8,,,9.0,14.0,0.727,4.0,8.0,0.571,4.0,6.0,1.0,3.0,11.0,14.0,11.0,4.0,3.0,5.0,4.0,24.0,25.0,20.0,0.884,0.864,1.0,2.0,11.9,27.8,21.5,36.9,5.2,6.9,34.7,25.6,154.0,123.0,PHI,127.0,1.0,0.0,240.0,240.0,38.0,92.0,0.413,13.0,35.0,0.371,23.0,26.0,0.885,14.0,26.0,40.0,34.0,15.0,5.0,12.0,18.0,112.0,,,0.541,0.484,0.38,0.283,26.9,78.8,47.1,89.5,14.8,11.4,10.4,100.0,110.8,125.6,,,12.0,18.0,0.667,7.0,11.0,0.636,4.0,6.0,1.0,4.0,6.0,9.0,9.0,4.0,2.0,3.0,4.0,35.0,28.1,2.0,0.886,0.861,0.611,0.571,17.2,30.5,16.6,40.2,6.2,9.0,21.4,26.7,147.0,134.0,CHO,112.0,0.0,2021.0,2021-01-02,True
240.0,240.0,44.0,105.0,0.419,6.0,19.0,0.316,15.0,21.0,0.714,14.0,31.0,45.0,23.0,13.0,4.0,7.0,16.0,109.0,,,0.477,0.448,0.181,0.2,22.6,77.5,44.1,52.3,12.2,8.3,5.8,100.0,102.5,122.3,,,10.0,17.0,0.625,2.0,5.0,0.5,3.0,4.0,1.0,4.0,8.0,9.0,5.0,3.0,1.0,3.0,4.0,22.0,17.3,6.0,0.712,0.625,0.556,2.0,27.4,51.6,22.8,25.7,6.0,8.8,16.7,37.0,161.0,133.0,SAS,109.0,1.0,0.0,240.0,240.0,49.0,89.0,0.551,21.0,41.0,0.512,11.0,19.0,0.579,9.0,48.0,57.0,29.0,4.0,11.0,20.0,18.0,130.0,,,0.668,0.669,0.461,0.213,22.5,77.4,55.9,59.2,3.8,12.8,17.0,100.0,122.3,102.5,,,10.0,17.0,0.769,6.0,9.0,0.857,3.0,6.0,1.0,2.0,14.0,16.0,9.0,2.0,6.0,4.0,3.0,28.0,24.1,22.0,0.978,1.125,1.0,1.0,19.1,39.5,27.4,42.5,3.9,12.2,50.0,36.9,200.0,113.0,UTA,130.0,0.0,2021.0,2021-01-03,False
240.0,240.0,36.0,90.0,0.4,13.0,37.0,0.351,29.0,38.0,0.763,8.0,29.0,37.0,20.0,13.0,4.0,10.0,26.0,114.0,,,0.534,0.472,0.411,0.422,15.4,70.7,39.8,55.6,12.4,7.3,8.6,100.0,108.3,119.7,,,13.0,20.0,1.0,6.0,9.0,1.0,7.0,8.0,1.0,3.0,7.0,8.0,5.0,3.0,2.0,2.0,5.0,35.0,29.9,7.0,1.5,1.5,1.0,1.0,20.3,38.4,16.9,33.9,12.5,28.6,66.7,29.2,300.0,129.0,TOR,114.0,1.0,0.0,240.0,240.0,41.0,84.0,0.488,15.0,29.0,0.517,29.0,34.0,0.853,12.0,44.0,56.0,19.0,3.0,9.0,20.0,29.0,126.0,,,0.637,0.577,0.345,0.405,29.3,84.6,60.2,46.3,2.9,17.0,16.8,100.0,119.7,108.3,,,11.0,19.0,1.0,5.0,8.0,0.75,13.0,13.0,1.0,6.0,9.0,15.0,8.0,1.0,3.0,4.0,5.0,40.0,32.7,28.0,0.87,1.0,0.667,2.0,35.7,42.2,39.4,40.7,2.3,11.4,32.2,33.0,167.0,115.0,BOS,126.0,0.0,2021.0,2021-01-04,False
240.0,240.0,39.0,94.0,0.415,19.0,51.0,0.373,11.0,17.0,0.647,10.0,36.0,46.0,23.0,8.0,3.0,11.0,16.0,108.0,,,0.532,0.516,0.543,0.181,19.6,76.6,46.9,59.0,8.0,6.0,9.8,100.0,107.6,110.6,,,10.0,21.0,0.5,6.0,14.0,0.667,9.0,11.0,0.818,3.0,8.0,11.0,9.0,3.0,1.0,5.0,5.0,26.0,21.1,6.0,0.7,0.7,0.9,0.647,18.1,45.8,31.4,37.8,4.6,3.4,25.0,30.9,141.0,120.0,POR,108.0,1.0,0.0,240.0,240.0,40.0,91.0,0.44,16.0,41.0,0.39,15.0,18.0,0.833,11.0,41.0,52.0,27.0,5.0,5.0,15.0,19.0,111.0,,,0.561,0.527,0.451,0.198,23.4,80.4,53.1,67.5,5.0,11.6,13.2,100.0,110.6,107.6,,,8.0,19.0,0.625,4.0,10.0,1.0,5.0,6.0,1.0,2.0,11.0,13.0,9.0,3.0,2.0,4.0,5.0,21.0,16.2,10.0,0.788,0.75,0.9,0.667,21.4,39.2,22.6,30.5,5.1,11.7,26.2,24.8,138.0,114.0,CHI,111.0,0.0,2021.0,2021-01-05,False
240.0,240.0,47.0,91.0,0.516,14.0,37.0,0.378,20.0,27.0,0.741,12.0,27.0,39.0,30.0,8.0,3.0,7.0,16.0,128.0,,,0.622,0.593,0.407,0.297,26.7,73.0,47.6,63.8,8.1,5.7,6.4,100.0,129.0,124.9,,,10.0,15.0,0.909,3.0,9.0,0.75,5.0,6.0,1.0,4.0,9.0,12.0,6.0,3.0,2.0,3.0,5.0,24.0,24.6,10.0,0.888,0.909,0.6,1.0,12.4,40.2,24.2,31.5,4.2,6.2,19.7,25.4,182.0,134.0,SAC,128.0,1.0,0.0,240.0,240.0,49.0,93.0,0.527,14.0,40.0,0.35,12.0,15.0,0.8,10.0,33.0,43.0,27.0,3.0,2.0,16.0,21.0,124.0,,,0.622,0.602,0.43,0.161,27.0,73.3,52.4,55.1,3.0,3.7,13.8,100.0,124.9,129.0,,,15.0,24.0,1.0,4.0,11.0,0.6,3.0,5.0,1.0,6.0,11.0,17.0,7.0,2.0,1.0,6.0,5.0,36.0,31.3,10.0,1.0,1.0,0.833,0.444,26.0,39.2,33.2,28.3,4.6,8.2,37.5,37.4,200.0,136.0,CHI,124.0,0.0,2021.0,2021-01-06,True
240.0,240.0,49.0,90.0,0.544,18.0,41.0,0.439,19.0,23.0,0.826,6.0,38.0,44.0,25.0,10.0,6.0,15.0,23.0,135.0,,,0.674,0.644,0.456,0.256,15.4,71.7,47.8,51.0,9.4,11.5,13.0,100.0,126.6,109.7,,,13.0,21.0,1.0,7.0,12.0,1.0,6.0,7.0,1.0,3.0,7.0,7.0,7.0,3.0,2.0,2.0,5.0,39.0,38.1,33.0,1.064,1.0,0.75,2.0,26.6,37.7,26.3,42.3,6.5,13.3,50.0,36.1,237.0,120.0,POR,135.0,1.0,0.0,240.0,240.0,39.0,93.0,0.419,14.0,41.0,0.341,25.0,33.0,0.758,15.0,33.0,48.0,24.0,11.0,4.0,16.0,19.0,117.0,,,0.544,0.495,0.441,0.355,28.3,84.6,52.2,61.5,10.3,8.2,13.0,100.0,109.7,126.6,,,9.0,21.0,0.571,3.0,10.0,0.5,5.0,7.0,1.0,3.0,7.0,10.0,10.0,5.0,1.0,4.0,4.0,26.0,17.5,13.0,0.697,0.656,1.0,1.0,15.1,41.2,25.0,43.1,7.9,7.7,29.1,35.0,142.0,135.0,MIN,117.0,0.0,2021.0,2021-01-07,True
240.0,240.0,46.0,81.0,0.568,15.0,34.0,0.441,16.0,28.0,0.571,3.0,23.0,26.0,36.0,9.0,8.0,12.0,18.0,123.0,,,0.659,0.66,0.42,0.346,8.6,65.7,37.1,78.3,9.0,15.4,11.4,100.0,123.1,144.1,,,9.0,14.0,1.0,5.0,9.0,1.0,7.0,10.0,1.0,2.0,5.0,5.0,8.0,2.0,3.0,4.0,4.0,23.0,20.2,3.0,1.0,1.0,1.0,1.333,23.9,80.1,40.1,35.1,8.4,18.0,33.3,38.1,200.0,152.0,SAC,123.0,1.0,0.0,240.0,240.0,53.0,91.0,0.582,20.0,39.0,0.513,18.0,22.0,0.818,12.0,32.0,44.0,30.0,8.0,5.0,13.0,20.0,144.0,,,0.715,0.692,0.429,0.242,34.3,91.4,62.9,56.6,8.0,10.6,11.4,100.0,144.1,123.1,,,13.0,22.0,1.0,5.0,9.0,1.0,6.0,6.0,1.0,4.0,6.0,10.0,12.0,2.0,3.0,3.0,5.0,34.0,27.6,25.0,1.5,1.5,1.0,0.75,60.1,40.8,30.0,40.5,12.7,10.5,33.3,33.7,300.0,131.0,TOR,144.0,0.0,2021.0,2021-01-08,False
240.0,240.0,44.0,99.0,0.444,15.0,40.0,0.375,21.0,28.0,0.75,7.0,32.0,39.0,25.0,9.0,2.0,6.0,24.0,124.0,,,0.557,0.52,0.404,0.283,12.1,76.2,39.0,56.8,8.3,4.0,5.1,100.0,114.5,118.2,,,8.0,18.0,0.833,5.0,9.0,0.571,6.0,7.0,1.0,2.0,7.0,7.0,7.0,2.0,1.0,2.0,6.0,22.0,18.5,11.0,0.838,0.833,0.714,0.714,7.4,40.6,17.1,32.3,4.4,4.3,16.2,29.2,147.0,127.0,WAS,124.0,1.0,0.0,240.0,240.0,46.0,93.0,0.495,16.0,43.0,0.372,20.0,26.0,0.769,10.0,51.0,61.0,32.0,3.0,5.0,16.0,24.0,128.0,,,0.613,0.581,0.462,0.28,23.8,87.9,61.0,69.6,2.8,8.5,13.3,100.0,118.2,114.5,,,12.0,20.0,0.75,7.0,11.0,0.778,6.0,8.0,1.0,3.0,15.0,16.0,9.0,2.0,1.0,4.0,5.0,31.0,30.2,11.0,1.05,1.05,1.0,2.0,32.2,57.9,35.8,42.5,2.5,5.9,36.1,28.4,152.0,120.0,MIA,128.0,0.0,2021.0,2021-01-09,False
240.0,240.0,32.0,74.0,0.432,6.0,21.0,0.286,19.0,25.0,0.76,8.0,28.0,36.0,19.0,4.0,1.0,16.0,15.0,89.0,,,0.524,0.473,0.284,0.338,18.6,77.8,45.6,59.4,4.4,2.0,15.8,100.0,97.2,124.5,,,11.0,16.0,1.0,2.0,5.0,1.0,5.0,6.0,1.0,3.0,9.0,10.0,5.0,2.0,1.0,3.0,4.0,29.0,24.9,3.0,0.935,1.0,1.0,1.0,18.9,31.2,20.5,34.1,16.5,2.8,41.0,29.0,189.0,130.0,NYK,89.0,1.0,0.0,240.0,240.0,45.0,84.0,0.536,15.0,35.0,0.429,9.0,12.0,0.75,8.0,35.0,43.0,23.0,11.0,4.0,12.0,25.0,114.0,,,0.638,0.625,0.417,0.143,22.2,81.4,54.4,51.1,12.0,7.5,11.8,100.0,124.5,97.2,,,9.0,15.0,1.0,3.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,10.0,5.0,2.0,1.0,3.0,6.0,22.0,22.1,26.0,1.5,1.5,1.0,0.667,46.2,34.1,21.2,58.7,7.4,24.3,100.0,49.3,201.0,107.0,DEN,114.0,0.0,2021.0,2021-01-10,False
240.0,240.0,48.0,92.0,0.522,15.0,34.0,0.441,17.0,28.0,0.607,14.0,39.0,53.0,29.0,3.0,3.0,8.0,23.0,128.0,,,0.613,0.603,0.37,0.304,29.2,83.0,55.8,60.4,3.1,5.0,7.1,100.0,132.1,110.5,,,12.0,22.0,1.0,6.0,9.0,1.0,8.0,9.0,1.0,7.0,9.0,11.0,9.0,2.0,1.0,2.0,3.0,34.0,33.0,21.0,1.5,1.5,1.0,1.0,27.0,62.2,30.8,46.2,2.8,3.9,25.0,37.8,300.0,116.0,WAS,128.0,1.0,0.0,240.0,240.0,39.0,87.0,0.448,4.0,27.0,0.148,25.0,30.0,0.833,8.0,34.0,42.0,21.0,3.0,6.0,6.0,22.0,107.0,,,0.534,0.471,0.31,0.345,17.0,70.8,44.2,53.8,3.1,10.3,5.6,100.0,110.5,132.1,,,11.0,21.0,0.667,1.0,6.0,0.333,10.0,10.0,1.0,2.0,6.0,6.0,11.0,1.0,2.0,2.0,4.0,33.0,22.7,2.0,1.136,0.722,0.857,1.667,31.1,30.5,15.4,45.1,1.6,9.6,16.7,41.3,241.0,140.0,PHO,107.0,0.0,2021.0,2021-01-11,True
265.0,265.0,50.0,102.0,0.49,19.0,55.0,0.345,18.0,25.0,0.72,16.0,36.0,52.0,32.0,10.0,6.0,19.0,21.0,137.0,,,0.606,0.583,0.539,0.245,33.3,72.0,53.1,64.0,8.8,12.5,14.4,100.0,120.6,117.9,,,16.0,25.0,1.0,9.0,21.0,0.429,13.0,13.0,1.0,6.0,14.0,16.0,12.0,5.0,2.0,6.0,6.0,45.0,44.6,8.0,0.868,1.0,1.0,1.0,32.3,37.7,31.7,42.8,6.0,8.1,67.6,33.9,183.0,127.0,PHI,137.0,1.0,0.0,265.0,265.0,48.0,104.0,0.462,19.0,56.0,0.339,19.0,24.0,0.792,14.0,32.0,46.0,27.0,6.0,4.0,18.0,21.0,134.0,,,0.585,0.553,0.538,0.231,28.0,66.7,46.9,56.3,5.3,8.5,13.6,100.0,117.9,120.6,,,12.0,26.0,0.7,6.0,14.0,0.429,7.0,8.0,0.875,6.0,7.0,13.0,7.0,2.0,1.0,6.0,6.0,34.0,19.8,14.0,0.723,0.7,0.857,4.0,31.8,21.7,25.9,40.5,2.6,3.2,26.6,36.2,153.0,129.0,MIA,134.0,0.0,2021.0,2021-01-12,True
240.0,240.0,44.0,84.0,0.524,19.0,38.0,0.5,19.0,26.0,0.731,8.0,34.0,42.0,35.0,4.0,2.0,13.0,18.0,126.0,,,0.66,0.637,0.452,0.31,23.5,73.9,52.5,79.5,4.1,4.8,12.0,100.0,130.4,136.6,,,9.0,21.0,1.0,8.0,18.0,1.0,6.0,8.0,0.833,2.0,7.0,9.0,9.0,1.0,1.0,4.0,5.0,29.0,24.6,4.0,1.0,1.0,0.857,1.0,14.6,32.7,18.8,41.7,1.6,11.8,50.0,36.0,216.0,144.0,SAC,126.0,1.0,0.0,240.0,240.0,44.0,90.0,0.489,23.0,48.0,0.479,21.0,27.0,0.778,12.0,26.0,38.0,28.0,9.0,8.0,8.0,24.0,132.0,,,0.648,0.617,0.533,0.3,26.1,76.5,47.5,63.6,9.3,17.4,7.3,100.0,136.6,130.4,,,11.0,23.0,0.75,6.0,16.0,1.0,12.0,12.0,1.0,4.0,8.0,12.0,13.0,3.0,3.0,3.0,5.0,40.0,39.9,12.0,1.0,1.0,0.696,1.125,13.8,37.3,23.8,47.3,4.2,17.8,20.1,29.4,205.0,137.0,POR,132.0,0.0,2021.0,2021-01-13,False
240.0,240.0,40.0,88.0,0.455,20.0,50.0,0.4,11.0,13.0,0.846,13.0,27.0,40.0,33.0,13.0,6.0,18.0,16.0,111.0,,,0.592,0.568,0.568,0.148,30.2,65.9,47.6,82.5,13.6,11.5,16.1,100.0,116.2,113.1,,,8.0,20.0,0.667,5.0,15.0,0.8,7.0,8.0,1.0,4.0,6.0,10.0,12.0,3.0,2.0,4.0,3.0,25.0,26.0,14.0,1.0,1.0,1.0,0.667,15.1,31.3,19.4,52.0,7.9,6.3,40.0,33.2,164.0,127.0,TOR,111.0,1.0,0.0,240.0,240.0,42.0,87.0,0.483,15.0,35.0,0.429,9.0,12.0,0.75,14.0,30.0,44.0,32.0,11.0,5.0,20.0,15.0,108.0,,,0.585,0.569,0.402,0.138,34.1,69.8,52.4,76.2,11.5,13.2,17.8,100.0,113.1,116.2,,,10.0,16.0,0.714,5.0,12.0,0.667,5.0,6.0,0.833,4.0,8.0,11.0,11.0,3.0,2.0,5.0,4.0,22.0,20.9,15.0,0.857,0.857,0.833,0.571,18.8,26.9,18.9,65.4,6.3,7.6,26.3,31.7,163.0,127.0,CHO,108.0,0.0,2021.0,2021-01-14,True
240.0,240.0,43.0,92.0,0.467,20.0,44.0,0.455,10.0,14.0,0.714,12.0,41.0,53.0,27.0,7.0,6.0,19.0,18.0,116.0,,,0.591,0.576,0.478,0.152,26.7,83.7,56.4,62.8,6.8,9.4,16.2,100.0,112.5,89.2,,,10.0,20.0,1.0,6.0,12.0,0.6,3.0,6.0,1.0,3.0,10.0,13.0,8.0,4.0,4.0,3.0,3.0,26.0,19.3,30.0,1.0,1.0,0.833,0.857,43.4,39.8,41.5,41.2,6.8,10.7,66.7,33.3,167.0,98.0,UTA,116.0,1.0,0.0,240.0,240.0,38.0,92.0,0.413,5.0,28.0,0.179,11.0,15.0,0.733,8.0,33.0,41.0,21.0,6.0,1.0,15.0,16.0,92.0,,,0.467,0.44,0.304,0.163,16.3,73.3,43.6,55.3,5.8,2.1,13.2,100.0,89.2,112.5,,,8.0,13.0,1.0,4.0,5.0,0.8,4.0,6.0,1.0,3.0,10.0,11.0,7.0,2.0,1.0,3.0,3.0,20.0,15.4,5.0,1.0,1.0,0.833,1.0,20.6,39.1,20.6,38.8,3.6,4.2,50.0,27.3,174.0,121.0,ATL,92.0,0.0,2021.0,2021-01-15,True
